ticker,status,bars
BKMS,ok,24,2026-02-14T03:48:46.367104
BKNU,ok,104,2026-02-14T03:48:59.090120
BKSE,ok,1256,2026-02-14T03:49:12.012444
BKUI,ok,1133,2026-02-14T03:49:24.837044
BLCN,ok,1256,2026-02-14T03:49:37.768214
BLCR,ok,577,2026-02-14T03:49:50.497478
BLCV,ok,685,2026-02-14T03:50:03.272619
BLDG,ok,1256,2026-02-14T03:50:16.053557
BLDX,ok,10,2026-02-14T03:50:28.827149
BLGR,ok,164,2026-02-14T03:50:41.612181
BLKC,ok,1093,2026-02-14T03:50:54.376720
BLOK,ok,1256,2026-02-14T03:51:07.302850
BLOX,ok,167,2026-02-14T03:51:20.040944
BLSG,ok,76,2026-02-14T03:51:32.787937
BLST,ok,164,2026-02-14T03:51:45.513772
BLSX,ok,78,2026-02-14T03:51:58.267246
BLTD,ok,164,2026-02-14T03:52:10.973102
BLUC,ok,164,2026-02-14T03:52:23.719631
BLUI,ok,164,2026-02-14T03:52:36.461108
BLUX,ok,164,2026-02-14T03:52:49.172541
BMAR,ok,1256,2026-02-14T03:53:02.048023
BMAX,ok,232,2026-02-14T03:53:14.804564
BMAY,ok,1256,2026-02-14T03:53:27.584466
BMED,ok,1256,2026-02-14T03:53:40.358195
BMNG,ok,76,2026-02-14T03:53:53.066511
BMNU,ok,97,2026-02-14T03:54:05.783332
BMNZ,ok,63,2026-02-14T03:54:18.584993
BMOP,ok,24,2026-02-14T03:54:31.767600
BMVP,ok,1256,2026-02-14T03:54:45.050047
BNDD,ok,1105,2026-02-14T03:55:58.192339
BNDI,ok,868,2026-02-14T03:56:11.038026
BNDP,ok,49,2026-02-14T03:56:23.747111
BNDS,ok,272,2026-02-14T03:56:36.490831
BNDW,ok,1256,2026-02-14T03:56:49.468892
BNDY,ok,156,2026-02-14T03:57:02.194120
BNGE,ok,1017,2026-02-14T03:57:14.928918
BNKD,ok,248,2026-02-14T03:57:27.655725
BNKU,ok,248,2026-02-14T03:57:40.394967
BNOV,ok,1256,2026-02-14T03:57:53.181863
BOAT,ok,1138,2026-02-14T03:58:06.000846
BOBP,ok,185,2026-02-14T03:58:18.745576
BOCT,ok,1256,2026-02-14T03:58:31.587292
BOED,ok,205,2026-02-14T03:58:44.304382
BOEG,ok,169,2026-02-14T03:58:57.043842
BOEU,ok,205,2026-02-14T03:59:09.793787
BOIL,ok,1256,2026-02-14T03:59:23.389116
BOTT,ok,456,2026-02-14T03:59:36.120068
BOUT,ok,1256,2026-02-14T03:59:48.913440
BOXA,ok,289,2026-02-14T04:00:01.634810
BOXX,ok,785,2026-02-14T04:00:14.382031
BPAY,ok,875,2026-02-14T04:00:27.145223
BPH,ok,277,2026-02-14T04:00:40.149593
BPI,ok,219,2026-02-14T04:00:52.857602
BPRO,ok,17,2026-02-14T04:01:05.614488
BRAZ,ok,625,2026-02-14T04:01:18.343892
BRCE,ok,79,2026-02-14T04:01:31.023634
BREM,ok,83,2026-02-14T04:01:43.719023
BRES,ok,7,2026-02-14T04:01:56.455958
BRF,ok,1256,2026-02-14T04:02:09.225345
BRHY,ok,416,2026-02-14T04:02:21.942341
BRIE,ok,79,2026-02-14T04:02:34.646773
BRIF,ok,281,2026-02-14T04:02:47.599929
BRKC,ok,175,2026-02-14T04:03:00.339991
BRKD,ok,294,2026-02-14T04:03:13.063317
BRKU,ok,294,2026-02-14T04:03:25.829948
BRKW,ok,166,2026-02-14T04:03:38.561325
BRLN,ok,842,2026-02-14T04:03:51.498756
BRNY,ok,836,2026-02-14T04:04:04.281077
BRRR,ok,525,2026-02-14T04:04:17.011641
BRTR,ok,543,2026-02-14T04:04:29.783054
BRZU,ok,1256,2026-02-14T04:04:42.722362
BSCQ,ok,1256,2026-02-14T04:04:55.724638
BSCR,ok,1256,2026-02-14T04:05:08.696559
BSCS,ok,1256,2026-02-14T04:05:21.829051
BSCT,ok,1256,2026-02-14T04:06:34.790716
BSCU,ok,1256,2026-02-14T04:06:47.722975
BSCV,ok,1109,2026-02-14T04:07:00.580089
BSCW,ok,862,2026-02-14T04:07:13.411741
BSCX,ok,603,2026-02-14T04:07:26.166484
BSCY,ok,420,2026-02-14T04:07:38.910062
BSCZ,ok,171,2026-02-14T04:07:51.659621
BSEP,ok,1256,2026-02-14T04:08:04.482317
BSJQ,ok,1256,2026-02-14T04:08:17.431550
BSJR,ok,1256,2026-02-14T04:08:30.399443
BSJS,ok,1256,2026-02-14T04:08:43.273719
BSJT,ok,1109,2026-02-14T04:08:56.128707
BSJU,ok,862,2026-02-14T04:09:08.970001
BSJV,ok,603,2026-02-14T04:09:21.719510
BSJW,ok,420,2026-02-14T04:09:34.484128
BSJX,ok,171,2026-02-14T04:09:47.232658
BSMC,ok,592,2026-02-14T04:09:59.969695
BSMQ,ok,1256,2026-02-14T04:10:12.846350
BSMR,ok,1256,2026-02-14T04:10:25.729452
BSMS,ok,1256,2026-02-14T04:10:38.695045
BSMT,ok,1256,2026-02-14T04:10:51.782547
BSMU,ok,1256,2026-02-14T04:11:04.685830
BSMV,ok,1109,2026-02-14T04:11:17.543175
BSMW,ok,743,2026-02-14T04:11:30.286473
BSMY,ok,358,2026-02-14T04:11:43.046893
BSMZ,ok,104,2026-02-14T04:11:55.771681
BSOL,ok,75,2026-02-14T04:12:08.488862
BSR,ok,710,2026-02-14T04:12:21.302312
BSSX,ok,603,2026-02-14T04:12:34.052639
BSTP,ok,989,2026-02-14T04:12:46.800104
BSVO,ok,735,2026-02-14T04:12:59.556439
BTC,ok,388,2026-02-14T04:13:12.486984
BTCC,ok,219,2026-02-14T04:13:25.234614
BTCI,ok,332,2026-02-14T04:13:38.052928
BTCL,ok,402,2026-02-14T04:13:50.793786
BTCO,ok,525,2026-02-14T04:14:03.539113
BTCW,ok,525,2026-02-14T04:14:16.291853
BTCZ,ok,402,2026-02-14T04:14:29.025809
BTF,ok,1082,2026-02-14T04:14:42.329922
BTFL,ok,32,2026-02-14T04:14:55.045784
BTGD,ok,333,2026-02-14T04:15:07.974833
BTOP,ok,595,2026-02-14T04:15:20.697779
BTOT,ok,44,2026-02-14T04:15:33.429418
BTR,ok,710,2026-02-14T04:15:46.203499
BTRN,ok,477,2026-02-14T04:15:58.923781
BTYB,ok,9,2026-02-14T04:17:11.700854
BU,ok,59,2026-02-14T04:17:24.408999
