date,value,cash,holdings_value
2025-01-15 00:00:00-05:00,1045367.5831787587,-219.74339475663515,1045587.3265735154
2025-01-16 00:00:00-05:00,1039795.6907691995,-244.50102448041903,1040040.19179368
2025-01-17 00:00:00-05:00,1043676.73771487,-269.35106228405414,1043946.0887771541
2025-01-21 00:00:00-05:00,1049962.9932155046,-294.35077640142606,1050257.343991906
2025-01-22 00:00:00-05:00,1043390.3026393435,-319.1939941599285,1043709.4966335035
2025-01-23 00:00:00-05:00,1046416.4760889447,-344.1092653827896,1046760.5853543275
2025-01-24 00:00:00-05:00,1044623.8616736343,-368.9818542938026,1044992.8435279281
2025-01-27 00:00:00-05:00,1038938.2527759958,-393.7190683411846,1039331.971844337
2025-01-28 00:00:00-05:00,1040329.6042639608,-418.4894105937135,1040748.0936745546
2025-01-29 00:00:00-05:00,1041819.0176434509,-443.29521591392233,1042262.3128593648
2025-01-30 00:00:00-05:00,1043248.1234540835,-468.13504837312576,1043716.2585024566
2025-01-31 00:00:00-05:00,1039417.3779343977,-492.8836704339938,1039910.2616048317
2025-02-03 00:00:00-05:00,1037808.8628182529,-24.71032316983379,1037833.5731414227
2025-02-04 00:00:00-05:00,1040096.4704752783,-49.47511448570508,1040145.945589764
2025-02-05 00:00:00-05:00,1043600.5769878192,-74.32333889552005,1043674.9003267147
2025-02-06 00:00:00-05:00,1042413.9492844362,-99.14330959207084,1042513.0925940282
2025-02-07 00:00:00-05:00,1038285.4038106808,-123.86497924636453,1038409.2687899272
2025-02-10 00:00:00-05:00,1042525.7916682239,-148.68761292021924,1042674.4792811441
2025-02-11 00:00:00-05:00,1043667.0644778458,-173.53742040320327,1043840.601898249
2025-02-12 00:00:00-05:00,1039897.8293009254,-198.2974820546932,1040096.12678298
2025-02-13 00:00:00-05:00,1047320.0303316214,-223.2342669860397,1047543.2645986074
2025-02-14 00:00:00-05:00,1045598.428505038,-248.13006042171764,1045846.5585654598
2025-02-18 00:00:00-05:00,1045019.0336935214,-273.01205841437275,1045292.0457519358
2025-02-19 00:00:00-05:00,1047808.2039417394,-297.9604668036615,1048106.164408543
2025-02-20 00:00:00-05:00,1048853.0571144598,-322.93375324177816,1049175.9908677016
2025-02-21 00:00:00-05:00,1043990.7985321276,-347.79126886196264,1044338.5898009896
2025-02-24 00:00:00-05:00,1045237.962207052,-372.6784795623853,1045610.6406866144
2025-02-25 00:00:00-05:00,1048809.9172835788,-397.65073883721516,1049207.568022416
2025-02-26 00:00:00-05:00,1043646.4233168779,-422.50005485228405,1044068.9233717303
2025-02-27 00:00:00-05:00,1039221.2381207861,-447.2440068063969,1039668.4821275925
2025-02-28 00:00:00-05:00,1045415.9048061568,-472.1354543362466,1045888.040260493
2025-03-03 00:00:00-05:00,1044651.0328338351,-24.873235858784042,1044675.9060696939
2025-03-04 00:00:00-05:00,1039288.1136439812,-49.618780125170886,1039337.7324241063
2025-03-05 00:00:00-05:00,1034760.4341273586,-74.25651993153195,1034834.6906472901
2025-03-06 00:00:00-05:00,1034138.7522776644,-98.87945743665503,1034237.631735101
2025-03-07 00:00:00-05:00,1034393.9456160532,-123.50847111831538,1034517.4540871715
2025-03-10 00:00:00-04:00,1040775.7156772086,-148.28943532406333,1040924.0051125326
2025-03-11 00:00:00-04:00,1035628.4701927815,-172.94784314788728,1035801.4180359294
2025-03-12 00:00:00-04:00,1030468.312275419,-197.48338714358763,1030665.7956625626
2025-03-13 00:00:00-04:00,1033497.2024400383,-222.0910492888777,1033719.2934893272
2025-03-14 00:00:00-04:00,1031712.2229676342,-246.65621091100286,1031958.8791785452
2025-03-17 00:00:00-04:00,1034630.753072406,-271.2908629996813,1034902.0439354057
2025-03-18 00:00:00-04:00,1035218.7107372861,-295.93951441369796,1035514.6502516998
2025-03-19 00:00:00-04:00,1036991.3997714471,-320.63037371443005,1037312.0301451614
2025-03-20 00:00:00-04:00,1037655.2086321457,-345.33703836435376,1038000.54567051
2025-03-21 00:00:00-04:00,1035126.241896038,-369.9834880868719,1035496.2253841248
2025-03-24 00:00:00-04:00,1030305.4275278485,-394.51515378195626,1030699.9426816305
2025-03-25 00:00:00-04:00,1030446.0472704538,-419.05016764586856,1030865.0974380997
2025-03-26 00:00:00-04:00,1031841.4767213525,-443.6184068115952,1032285.0951281642
2025-03-27 00:00:00-04:00,1033241.701859695,-468.2199854648892,1033709.92184516
2025-03-28 00:00:00-04:00,1039507.6685174198,-492.97075735272983,1040000.6392747726
2025-03-31 00:00:00-04:00,1044878.2729149894,-517.8494038184788,1045396.1223188079
2025-04-01 00:00:00-04:00,1042416.01967153,-24.820019992680766,1042440.8396915226
2025-04-02 00:00:00-04:00,1044601.5035325135,-49.69207655432541,1044651.1956090678
2025-04-03 00:00:00-04:00,1030334.4930359477,-74.22443430179435,1030408.7174702495
2025-04-04 00:00:00-04:00,1005057.1054221772,34482.05159854909,970575.0538236281
2025-04-07 00:00:00-04:00,992575.8247082325,90598.80189442355,901977.022813809
2025-04-08 00:00:00-04:00,986936.7377774593,218682.29696352256,768254.4408139368
2025-04-09 00:00:00-04:00,998997.9982466041,218657.51073055877,780340.4875160453
2025-04-10 00:00:00-04:00,997547.9841950943,218631.75902256108,778916.2251725332
2025-04-11 00:00:00-04:00,1001650.9022918723,218605.9096237113,783044.9926681609
2025-04-14 00:00:00-04:00,1005813.9553389838,218579.96110219083,787233.9942367929
2025-04-15 00:00:00-04:00,1004996.7258247997,218554.0320389792,786442.6937858205
2025-04-16 00:00:00-04:00,1008240.1908432957,218528.02574857126,789712.1650947244
2025-04-17 00:00:00-04:00,1010119.6303572297,218503.974708538,791615.6556486917
2025-04-21 00:00:00-04:00,1008315.5854438753,218478.96662297778,789836.6188208975
2025-04-22 00:00:00-04:00,1011963.5077501365,218453.8716800565,793509.6360700801
2025-04-23 00:00:00-04:00,1010139.4547495637,218428.82016800265,791710.6345815611
2025-04-24 00:00:00-04:00,1013093.8606281278,218403.69831127682,794690.162316851
2025-04-25 00:00:00-04:00,1012132.6641916316,218379.59934072534,793753.0648509063
2025-04-28 00:00:00-04:00,1014618.7082640871,218354.44117723897,796264.2670868482
2025-04-29 00:00:00-04:00,1015278.588636018,218328.2673019411,796950.3213340769
2025-04-30 00:00:00-04:00,1014996.2195961889,218302.10014987565,796694.1194463132
2025-05-01 00:00:00-04:00,1007494.1949789353,-23.988528178580736,1007518.1835071138
2025-05-02 00:00:00-04:00,1010093.6053629128,-48.03894855437332,1010141.6443114672
2025-05-05 00:00:00-04:00,1011314.6062731426,-72.11844107260333,1011386.7247142153
2025-05-06 00:00:00-04:00,1002573.4984558583,-95.98980702074158,1002669.4882628791
2025-05-07 00:00:00-04:00,1002085.7639785468,-119.8495599667295,1002205.6135385135
2025-05-08 00:00:00-04:00,999468.2879279412,-143.64699057050439,999611.9349185117
2025-05-09 00:00:00-04:00,994595.2685903875,-167.32839414178912,994762.5969845293
2025-05-12 00:00:00-04:00,997470.3388841964,-191.0782533975856,997661.417137594
2025-05-13 00:00:00-04:00,1002228.616744572,-214.94140768089167,1002443.5581522528
2025-05-14 00:00:00-04:00,1001748.3639487369,-238.7931271015621,1001987.1570758385
2025-05-15 00:00:00-04:00,1012158.4752711484,-262.8927122171874,1012421.3679833655
2025-05-16 00:00:00-04:00,1013417.6465469309,-287.0222783151167,1013704.668825246
2025-05-19 00:00:00-04:00,1015233.4872753273,-311.19507974551567,1015544.6823550728
2025-05-20 00:00:00-04:00,1020723.1623531497,-335.4985908375214,1021058.6609439872
2025-05-21 00:00:00-04:00,1015024.5645513786,-359.66641779891046,1015384.2309691776
2025-05-22 00:00:00-04:00,1013368.4385093403,-383.7948122490007,1013752.2333215893
2025-05-23 00:00:00-04:00,1013001.5669205915,-407.9144714532816,1013409.4813920448
2025-05-27 00:00:00-04:00,1022308.0321460408,-432.25571843882983,1022740.2878644797
2025-05-28 00:00:00-04:00,1018387.4002429742,-456.5036148231003,1018843.9038577973
2025-05-29 00:00:00-04:00,1017242.5189219736,-480.72425147925816,1017723.2431734529
2025-05-30 00:00:00-04:00,1014697.8973116706,-504.8843004640357,1015202.7816121347
2025-06-02 00:00:00-04:00,1015043.2633926163,-24.168272182542502,1015067.4316647989
2025-06-03 00:00:00-04:00,1008247.4010494675,-48.174734266150864,1008295.5757837336
2025-06-04 00:00:00-04:00,1012531.2109569757,-72.283194252269,1012603.494151228
2025-06-05 00:00:00-04:00,1013888.7381691046,-96.42397708445797,1013985.162146189
2025-06-06 00:00:00-04:00,1015387.0685358862,-120.60043529860323,1015507.6689711849
2025-06-09 00:00:00-04:00,1015764.5727197111,-144.78588192161118,1015909.3586016328
2025-06-10 00:00:00-04:00,1015952.7709221564,-168.97580956089203,1016121.7467317173
2025-06-11 00:00:00-04:00,1016720.3151714378,-193.18401249837717,1016913.4991839362
2025-06-12 00:00:00-04:00,1025234.3141203445,-217.5949345231955,1025451.9090548677
2025-06-13 00:00:00-04:00,1018165.3609929978,-241.83754413278137,1018407.1985371306
2025-06-16 00:00:00-04:00,1016103.4825586316,-266.0310602297987,1016369.5136188613
2025-06-17 00:00:00-04:00,1007157.9897382064,-290.0115833312584,1007448.0013215377
2025-06-18 00:00:00-04:00,1009252.5143519928,-314.0419772537802,1009566.5563292465
2025-06-20 00:00:00-04:00,1002761.2569899684,-337.9178137496484,1003099.174803718
2025-06-23 00:00:00-04:00,1008698.2193305042,-361.9350098574249,1009060.1543403616
2025-06-24 00:00:00-04:00,1014478.5568965066,-386.0898363270196,1014864.6467328336
2025-06-25 00:00:00-04:00,1010503.437956168,-410.15001485403616,1010913.587971022
2025-06-26 00:00:00-04:00,1021167.7116134497,-434.46411070425756,1021602.175724154
2025-06-27 00:00:00-04:00,1023540.4462352475,-458.83470158107,1023999.2809368286
2025-06-30 00:00:00-04:00,1028823.3801821194,-483.3310795944065,1029306.7112617139
2025-07-01 00:00:00-04:00,1023587.4503827506,-24.371710049879518,1023611.8220928005
2025-07-02 00:00:00-04:00,1029447.8575883452,-48.88295692690862,1029496.7405452721
2025-07-03 00:00:00-04:00,1037443.0110935878,-73.58456913418945,1037516.595662722
2025-07-07 00:00:00-04:00,1031706.2965975481,-98.14958964890523,1031804.446187197
2025-07-08 00:00:00-04:00,1032883.2955001132,-122.74263461426425,1033006.0381347274
2025-07-09 00:00:00-04:00,1036057.5420431951,-147.4112586777704,1036204.9533018728
2025-07-10 00:00:00-04:00,1041716.3178004978,-172.21461870540196,1041888.5324192032
2025-07-11 00:00:00-04:00,1035353.8030480552,-196.86648667959315,1035550.6695347348
2025-07-14 00:00:00-04:00,1039436.7908083327,-221.61557096275067,1039658.4063792955
2025-07-15 00:00:00-04:00,1029047.9433812537,-246.11729584623012,1029294.0606771
2025-07-16 00:00:00-04:00,1035943.3826505954,-270.78320176424234,1036214.1658523596
2025-07-17 00:00:00-04:00,1047385.126659407,-295.72153664505873,1047680.8481960521
2025-07-18 00:00:00-04:00,1047973.7699622411,-320.67388717631525,1048294.4438494174
2025-07-21 00:00:00-04:00,1043631.5329204756,-345.522848649695,1043977.0557691252
2025-07-22 00:00:00-04:00,1045663.0500920296,-370.4201807312214,1046033.4702727608
2025-07-23 00:00:00-04:00,1057052.1337673701,-395.58868792823495,1057447.7224552983
2025-07-24 00:00:00-04:00,1053513.497560466,-420.67293987614954,1053934.170500342
2025-07-25 00:00:00-04:00,1055250.439382768,-445.79854856642237,1055696.2379313344
2025-07-28 00:00:00-04:00,1049695.5716955098,-470.79189535314373,1050166.363590863
2025-07-29 00:00:00-04:00,1045628.2381895568,-495.6883985601143,1046123.9265881169
2025-07-30 00:00:00-04:00,1043372.3981576866,-520.5311900112843,1043892.9293476979
2025-07-31 00:00:00-04:00,1036914.4834578129,-545.2202179276111,1037459.7036757405
2025-08-01 00:00:00-04:00,1022841.6462765113,-24.353952386478728,1022866.0002288978
2025-08-04 00:00:00-04:00,1026678.9793597092,-48.79927202170121,1026727.7786317309
2025-08-05 00:00:00-04:00,1025506.8347960166,-73.2166827885294,1025580.0514788051
2025-08-06 00:00:00-04:00,1022548.2250300017,-97.5636487884342,1022645.7886787902
2025-08-07 00:00:00-04:00,1023669.7542906862,-121.93731850177704,1023791.691609188
2025-08-08 00:00:00-04:00,1020752.5336338857,-146.2415289266416,1020898.7751628123
2025-08-11 00:00:00-04:00,1020892.2246540033,-170.5490654073674,1021062.7737194106
2025-08-12 00:00:00-04:00,1020593.9182304491,-194.8494991850871,1020788.7677296342
2025-08-13 00:00:00-04:00,1025137.6459986522,-219.25811953315855,1025356.9041181854
2025-08-14 00:00:00-04:00,1020585.101503971,-243.55834338382098,1020828.6598473549
2025-08-15 00:00:00-04:00,1017795.3716852849,-267.79214351442613,1018063.1638287993
2025-08-18 00:00:00-04:00,1015786.68356443,-291.97811659865266,1016078.6616810287
2025-08-19 00:00:00-04:00,1019857.0539682319,-316.26100557144326,1020173.3149738034
2025-08-20 00:00:00-04:00,1020762.419282517,-340.5654513744985,1021102.9847338916
2025-08-21 00:00:00-04:00,1017112.290106838,-364.78298727075406,1017477.0730941087
2025-08-22 00:00:00-04:00,1022742.9965319488,-389.1345907977892,1023132.1311227466
2025-08-25 00:00:00-04:00,1019175.7348967452,-413.40125750168085,1019589.1361542469
2025-08-26 00:00:00-04:00,1020085.2308485169,-437.6895793866904,1020522.9204279036
2025-08-27 00:00:00-04:00,1020622.087206433,-461.99068387028365,1021084.0778903032
2025-08-28 00:00:00-04:00,1021391.2103178252,-486.3101012449313,1021877.5204190701
2025-08-29 00:00:00-04:00,1018796.8086109358,-510.56774567958297,1019307.3763566155
2025-09-02 00:00:00-04:00,1010127.3095876656,-24.05122287638327,1010151.360810542
2025-09-03 00:00:00-04:00,1002575.7133525271,-47.922641561412135,1002623.6359940885
2025-09-04 00:00:00-04:00,1000101.4016587507,-71.73514666055142,1000173.1368054113
2025-09-05 00:00:00-04:00,997731.6350713832,-95.49122740226868,997827.1262987854
2025-09-08 00:00:00-04:00,1004198.9096211347,-119.40129453770368,1004318.3109156725
2025-09-09 00:00:00-04:00,1005047.9207875797,-143.331576706031,1005191.2523642858
2025-09-10 00:00:00-04:00,1009372.5376099483,-167.3648283932128,1009539.9024383415
2025-09-11 00:00:00-04:00,1011799.609234435,-191.45586887594894,1011991.065103311
2025-09-12 00:00:00-04:00,1014797.4388252285,-215.6182879531943,1015013.0571131817
2025-09-15 00:00:00-04:00,1021669.7697394937,-239.94433785294177,1021909.7140773467
2025-09-16 00:00:00-04:00,1026414.1145676789,-264.38335103343843,1026678.4979187123
2025-09-17 00:00:00-04:00,1020251.6676210316,-288.6756357931001,1020540.3432568248
2025-09-18 00:00:00-04:00,1016750.0064489603,-312.8845456825965,1017062.8909946429
2025-09-19 00:00:00-04:00,1015919.1561886595,-337.0736729520234,1016256.2298616115
2025-09-22 00:00:00-04:00,1021363.6373637237,-361.39243381213254,1021725.0297975359
2025-09-23 00:00:00-04:00,1029042.0282385295,-385.8940178555271,1029427.922256385
2025-09-24 00:00:00-04:00,1032614.6331353765,-410.48066594560964,1033025.1138013221
2025-09-25 00:00:00-04:00,1036793.2045067409,-435.1668061991095,1037228.37131294
2025-09-26 00:00:00-04:00,1042691.5263235242,-459.9933860301418,1043151.5197095544
2025-09-29 00:00:00-04:00,1042528.4286250704,-484.8160824901782,1043013.2447075605
2025-09-30 00:00:00-04:00,1040934.1941763073,-509.6008200833663,1041443.7949963907
2025-10-01 00:00:00-04:00,1040350.9191739032,-24.770849762519163,1040375.6900236657
2025-10-02 00:00:00-04:00,1043948.1496864022,-49.627349909817966,1043997.777036312
2025-10-03 00:00:00-04:00,1053919.2338410355,-74.7212624753799,1053993.955103511
